quadkey,shapeName,shapeISO,shapeID,shapeGroup,shapeType,pop_count,Predicted Relative Wealth Index,Predicted Wealth Category (quintile),Predicted Wealth Category (split-quintile),geometry
31011221130232,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,528.080936,0.5716582726083165,B,B,"POLYGON ((126.2548828125 -8.928487062665495, 126.2548828125 -8.906780007520245, 126.27685546875 -8.906780007520245, 126.27685546875 -8.928487062665495, 126.2548828125 -8.928487062665495))"
31011221132010,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,667.455168,0.37887381208528026,B,B,"POLYGON ((126.2548828125 -8.950192825865795, 126.2548828125 -8.928487062665495, 126.27685546875 -8.928487062665495, 126.27685546875 -8.950192825865795, 126.2548828125 -8.950192825865795))"
31011221132012,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,2401.76724,0.6334781503911933,B,B,"POLYGON ((126.2548828125 -8.971897294083002, 126.2548828125 -8.950192825865795, 126.27685546875 -8.950192825865795, 126.27685546875 -8.971897294083002, 126.2548828125 -8.971897294083002))"
31011221132030,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,27.60652,-0.4357176750253204,E,E,"POLYGON ((126.2548828125 -8.993600464280025, 126.2548828125 -8.971897294083002, 126.27685546875 -8.971897294083002, 126.27685546875 -8.993600464280025, 126.2548828125 -8.993600464280025))"
31011221130031,Ossu,None,TLS-ADM2-3_0_0-B62,TLS,ADM2,114.727492,-0.4680352841511391,E,E,"POLYGON ((126.27685546875 -8.819938928283152, 126.27685546875 -8.79822545901634, 126.298828125 -8.79822545901634, 126.298828125 -8.819938928283152, 126.27685546875 -8.819938928283152))"
31011221130033,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,294.873907,-0.42084480296464905,E,E,"POLYGON ((126.27685546875 -8.841651120809134, 126.27685546875 -8.819938928283152, 126.298828125 -8.819938928283152, 126.298828125 -8.841651120809134, 126.27685546875 -8.841651120809134))"
31011221130211,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,31.289316,-0.243136772102977,D,D,"POLYGON ((126.27685546875 -8.863362033551683, 126.27685546875 -8.841651120809134, 126.298828125 -8.841651120809134, 126.298828125 -8.863362033551683, 126.27685546875 -8.863362033551683))"
31011221130213,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,62.578632,-0.40624495338072736,E,E,"POLYGON ((126.27685546875 -8.885071663468977, 126.27685546875 -8.863362033551683, 126.298828125 -8.863362033551683, 126.298828125 -8.885071663468977, 126.27685546875 -8.885071663468977))"
31011221130231,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,198.165668,-0.2103260837054467,D,D,"POLYGON ((126.27685546875 -8.906780007520245, 126.27685546875 -8.885071663468977, 126.298828125 -8.885071663468977, 126.298828125 -8.906780007520245, 126.27685546875 -8.906780007520245))"
31011221130233,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,2307.115868,1.3158679260363144,A,A,"POLYGON ((126.27685546875 -8.928487062665495, 126.27685546875 -8.906780007520245, 126.298828125 -8.906780007520245, 126.298828125 -8.928487062665495, 126.27685546875 -8.928487062665495))"
31011221132011,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,786.78582,0.48788390156097255,B,B,"POLYGON ((126.27685546875 -8.950192825865795, 126.27685546875 -8.928487062665495, 126.298828125 -8.928487062665495, 126.298828125 -8.950192825865795, 126.27685546875 -8.950192825865795))"
31011221132013,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,386.49128,-0.1308003361288666,D,C,"POLYGON ((126.27685546875 -8.971897294083002, 126.27685546875 -8.950192825865795, 126.298828125 -8.950192825865795, 126.298828125 -8.971897294083002, 126.27685546875 -8.971897294083002))"
31011221132031,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,41.40978,-0.43058041173467443,E,E,"POLYGON ((126.27685546875 -8.993600464280025, 126.27685546875 -8.971897294083002, 126.298828125 -8.971897294083002, 126.298828125 -8.993600464280025, 126.27685546875 -8.993600464280025))"
31011221130122,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,10.579261,0.4503664490956909,B,B,"POLYGON ((126.298828125 -8.841651120809134, 126.298828125 -8.819938928283152, 126.32080078125 -8.819938928283152, 126.32080078125 -8.841651120809134, 126.298828125 -8.841651120809134))"
31011221130300,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,624.176399,0.4863997514875144,B,B,"POLYGON ((126.298828125 -8.863362033551683, 126.298828125 -8.841651120809134, 126.32080078125 -8.841651120809134, 126.32080078125 -8.863362033551683, 126.298828125 -8.863362033551683))"
31011221130302,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,73.307382,0.4956085704250844,B,B,"POLYGON ((126.298828125 -8.885071663468977, 126.298828125 -8.863362033551683, 126.32080078125 -8.863362033551683, 126.32080078125 -8.885071663468977, 126.298828125 -8.885071663468977))"
31011221130320,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,114.727492,0.43782060084244956,B,B,"POLYGON ((126.298828125 -8.906780007520245, 126.298828125 -8.885071663468977, 126.32080078125 -8.885071663468977, 126.32080078125 -8.906780007520245, 126.298828125 -8.906780007520245))"
31011221130322,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,20.859544,-0.3189004362720063,E,E,"POLYGON ((126.298828125 -8.928487062665495, 126.298828125 -8.906780007520245, 126.32080078125 -8.906780007520245, 126.32080078125 -8.928487062665495, 126.298828125 -8.928487062665495))"
31011221132100,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,41.40978,-0.42361620445763537,E,E,"POLYGON ((126.298828125 -8.950192825865795, 126.298828125 -8.928487062665495, 126.32080078125 -8.928487062665495, 126.32080078125 -8.950192825865795, 126.298828125 -8.950192825865795))"
31011221132102,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,96.62282,-0.21072149228706633,D,D,"POLYGON ((126.298828125 -8.971897294083002, 126.298828125 -8.950192825865795, 126.32080078125 -8.950192825865795, 126.32080078125 -8.971897294083002, 126.298828125 -8.971897294083002))"
31011221132120,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,96.62282,-0.2724797713667336,D,D,"POLYGON ((126.298828125 -8.993600464280025, 126.298828125 -8.971897294083002, 126.32080078125 -8.971897294083002, 126.32080078125 -8.993600464280025, 126.298828125 -8.993600464280025))"
31011221130303,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,84.44063,0.7331485366077931,A,A,"POLYGON ((126.32080078125 -8.885071663468977, 126.32080078125 -8.863362033551683, 126.3427734375 -8.863362033551683, 126.3427734375 -8.885071663468977, 126.32080078125 -8.885071663468977))"
31011221132103,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,110.42608,-0.3675656569596498,E,E,"POLYGON ((126.32080078125 -8.971897294083002, 126.32080078125 -8.950192825865795, 126.3427734375 -8.950192825865795, 126.3427734375 -8.971897294083002, 126.32080078125 -8.971897294083002))"
31011221130310,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,3227.287981,1.2251436950555794,A,A,"POLYGON ((126.3427734375 -8.863362033551683, 126.3427734375 -8.841651120809134, 126.36474609375 -8.841651120809134, 126.36474609375 -8.863362033551683, 126.3427734375 -8.863362033551683))"
31011221130312,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,1830.029622,0.8952142259243836,A,A,"POLYGON ((126.3427734375 -8.885071663468977, 126.3427734375 -8.863362033551683, 126.36474609375 -8.863362033551683, 126.36474609375 -8.885071663468977, 126.3427734375 -8.885071663468977))"
31011221132110,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,10.664264,-0.5003215225981098,E,E,"POLYGON ((126.3427734375 -8.950192825865795, 126.3427734375 -8.928487062665495, 126.36474609375 -8.928487062665495, 126.36474609375 -8.950192825865795, 126.3427734375 -8.950192825865795))"
31011221130133,Ossu,None,TLS-ADM2-3_0_0-B62,TLS,ADM2,993.623082,1.1127925047743765,A,A,"POLYGON ((126.36474609375 -8.841651120809134, 126.36474609375 -8.819938928283152, 126.38671875 -8.819938928283152, 126.38671875 -8.841651120809134, 126.36474609375 -8.841651120809134))"
31011221130311,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,1500.799946,1.2217442636346745,A,A,"POLYGON ((126.36474609375 -8.863362033551683, 126.36474609375 -8.841651120809134, 126.38671875 -8.841651120809134, 126.38671875 -8.863362033551683, 126.36474609375 -8.863362033551683))"
31011221130313,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,5509.47793,1.5749516507736268,A,A,"POLYGON ((126.36474609375 -8.885071663468977, 126.36474609375 -8.863362033551683, 126.38671875 -8.863362033551683, 126.38671875 -8.885071663468977, 126.36474609375 -8.885071663468977))"
31011221130331,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,295.852328,0.4735016355107704,B,B,"POLYGON ((126.36474609375 -8.906780007520245, 126.36474609375 -8.885071663468977, 126.38671875 -8.885071663468977, 126.38671875 -8.906780007520245, 126.36474609375 -8.906780007520245))"
31011221130333,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,21.328528,0.47657480696110843,B,B,"POLYGON ((126.36474609375 -8.928487062665495, 126.36474609375 -8.906780007520245, 126.38671875 -8.906780007520245, 126.38671875 -8.928487062665495, 126.36474609375 -8.928487062665495))"
31011221132111,Viqueque,None,TLS-ADM2-3_0_0-B64,TLS,ADM2,53.32132,-0.37950610336398793,E,E,"POLYGON ((126.36474609375 -8.950192825865795, 126.36474609375 -8.928487062665495, 126.38671875 -8.928487062665495, 126.38671875 -8.950192825865795, 126.36474609375 -8.950192825865795))"
31011221101311,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,370.048316,0.6549499353507221,B,B,"POLYGON ((126.18896484375 -8.515835561202209, 126.18896484375 -8.494104537551882, 126.2109375 -8.494104537551882, 126.2109375 -8.515835561202209, 126.18896484375 -8.515835561202209))"
31011221101313,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,859.818146,0.7449192375841106,A,A,"POLYGON ((126.18896484375 -8.537565350804025, 126.18896484375 -8.515835561202209, 126.2109375 -8.515835561202209, 126.2109375 -8.537565350804025, 126.18896484375 -8.537565350804025))"
31011221101331,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,81.628305,0.2753936351826881,C,B,"POLYGON ((126.18896484375 -8.559293903302038, 126.18896484375 -8.537565350804025, 126.2109375 -8.537565350804025, 126.2109375 -8.559293903302038, 126.18896484375 -8.559293903302038))"
31011221110200,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,1115.586835,0.47807635596184833,B,B,"POLYGON ((126.2109375 -8.515835561202209, 126.2109375 -8.494104537551882, 126.23291015625 -8.494104537551882, 126.23291015625 -8.515835561202209, 126.2109375 -8.515835561202209))"
31011221110202,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,54.41887,0.36572421439288805,B,B,"POLYGON ((126.2109375 -8.537565350804025, 126.2109375 -8.515835561202209, 126.23291015625 -8.515835561202209, 126.23291015625 -8.537565350804025, 126.2109375 -8.537565350804025))"
31011221112000,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,21.736002,-0.38708126901718937,E,E,"POLYGON ((126.2109375 -8.602747284770032, 126.2109375 -8.581021215641846, 126.23291015625 -8.581021215641846, 126.23291015625 -8.602747284770032, 126.2109375 -8.602747284770032))"
31011221112002,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,76.186418,-0.233724826211292,D,D,"POLYGON ((126.2109375 -8.624472107633936, 126.2109375 -8.602747284770032, 126.23291015625 -8.602747284770032, 126.23291015625 -8.624472107633936, 126.2109375 -8.624472107633936))"
31011221112020,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,27.209435,-0.2950575567423778,E,E,"POLYGON ((126.2109375 -8.646195681181922, 126.2109375 -8.624472107633936, 126.23291015625 -8.624472107633936, 126.23291015625 -8.646195681181922, 126.2109375 -8.646195681181922))"
31011221112022,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,59.860757,-0.39325919372905305,E,E,"POLYGON ((126.2109375 -8.667918002363113, 126.2109375 -8.646195681181922, 126.23291015625 -8.646195681181922, 126.23291015625 -8.667918002363113, 126.2109375 -8.667918002363113))"
31011221110023,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,10.883774,-0.3835873968332541,E,E,"POLYGON ((126.23291015625 -8.494104537551882, 126.23291015625 -8.472372282909118, 126.2548828125 -8.472372282909118, 126.2548828125 -8.494104537551882, 126.23291015625 -8.494104537551882))"
31011221110201,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,582.281909,0.6417222898871916,B,B,"POLYGON ((126.23291015625 -8.515835561202209, 126.23291015625 -8.494104537551882, 126.2548828125 -8.494104537551882, 126.2548828125 -8.515835561202209, 126.23291015625 -8.515835561202209))"
31011221110221,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,97.953966,-0.06296320484846914,C,C,"POLYGON ((126.23291015625 -8.559293903302038, 126.23291015625 -8.537565350804025, 126.2548828125 -8.537565350804025, 126.2548828125 -8.559293903302038, 126.23291015625 -8.559293903302038))"
31011221112001,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,21.736002,-0.2998787938233953,E,E,"POLYGON ((126.23291015625 -8.602747284770032, 126.23291015625 -8.581021215641846, 126.2548828125 -8.581021215641846, 126.2548828125 -8.602747284770032, 126.23291015625 -8.602747284770032))"
31011221112021,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,26.605816,-0.35120235414300105,E,E,"POLYGON ((126.23291015625 -8.646195681181922, 126.23291015625 -8.624472107633936, 126.2548828125 -8.624472107633936, 126.2548828125 -8.646195681181922, 126.23291015625 -8.646195681181922))"
31011221110032,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,136.047175,-0.12651695401808363,D,C,"POLYGON ((126.2548828125 -8.494104537551882, 126.2548828125 -8.472372282909118, 126.27685546875 -8.472372282909118, 126.27685546875 -8.494104537551882, 126.2548828125 -8.494104537551882))"
31011221110212,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,5.441887,-0.0799043089326447,C,C,"POLYGON ((126.2548828125 -8.537565350804025, 126.2548828125 -8.515835561202209, 126.27685546875 -8.515835561202209, 126.27685546875 -8.537565350804025, 126.2548828125 -8.537565350804025))"
31011221112010,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,70.744531,-0.20161992853734226,D,D,"POLYGON ((126.2548828125 -8.602747284770032, 126.2548828125 -8.581021215641846, 126.27685546875 -8.581021215641846, 126.27685546875 -8.602747284770032, 126.2548828125 -8.602747284770032))"
31011221112030,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,33.25727,-0.41891911829798134,E,E,"POLYGON ((126.2548828125 -8.646195681181922, 126.2548828125 -8.624472107633936, 126.27685546875 -8.624472107633936, 126.27685546875 -8.646195681181922, 126.2548828125 -8.646195681181922))"
31011221110031,Baucau,None,TLS-ADM2-3_0_0-B9,TLS,ADM2,41.905929,-0.3980828118912047,E,E,"POLYGON ((126.27685546875 -8.472372282909118, 126.27685546875 -8.450638800331005, 126.298828125 -8.450638800331005, 126.298828125 -8.472372282909118, 126.27685546875 -8.472372282909118))"
31011221110033,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,54.41887,-0.09737135263787079,C,C,"POLYGON ((126.27685546875 -8.494104537551882, 126.27685546875 -8.472372282909118, 126.298828125 -8.472372282909118, 126.298828125 -8.494104537551882, 126.27685546875 -8.494104537551882))"
31011221112011,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,34.207476,-0.08979835753085204,C,C,"POLYGON ((126.27685546875 -8.602747284770032, 126.27685546875 -8.581021215641846, 126.298828125 -8.581021215641846, 126.298828125 -8.602747284770032, 126.27685546875 -8.602747284770032))"
31011221112013,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,150.132818,-0.34394842309923007,E,E,"POLYGON ((126.27685546875 -8.624472107633936, 126.27685546875 -8.602747284770032, 126.298828125 -8.602747284770032, 126.298828125 -8.624472107633936, 126.27685546875 -8.624472107633936))"
31011221112211,Ossu,None,TLS-ADM2-3_0_0-B62,TLS,ADM2,47.888806,-0.3641276155353307,E,E,"POLYGON ((126.27685546875 -8.68963906812767, 126.27685546875 -8.667918002363113, 126.298828125 -8.667918002363113, 126.298828125 -8.68963906812767, 126.27685546875 -8.68963906812767))"
31011221110120,Baucau,None,TLS-ADM2-3_0_0-B9,TLS,ADM2,27.937286,0.027675432094643234,C,C,"POLYGON ((126.298828125 -8.472372282909118, 126.298828125 -8.450638800331005, 126.32080078125 -8.450638800331005, 126.32080078125 -8.472372282909118, 126.298828125 -8.472372282909118))"
31011221110122,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,169.426348,0.3396198877575864,B,B,"POLYGON ((126.298828125 -8.494104537551882, 126.298828125 -8.472372282909118, 126.32080078125 -8.472372282909118, 126.32080078125 -8.494104537551882, 126.298828125 -8.494104537551882))"
31011221110320,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,7.619423,-0.2717633417546574,D,D,"POLYGON ((126.298828125 -8.559293903302038, 126.298828125 -8.537565350804025, 126.32080078125 -8.537565350804025, 126.32080078125 -8.559293903302038, 126.298828125 -8.559293903302038))"
31011221110322,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,53.335961,-0.19640810948669907,D,D,"POLYGON ((126.298828125 -8.581021215641846, 126.298828125 -8.559293903302038, 126.32080078125 -8.559293903302038, 126.32080078125 -8.581021215641846, 126.298828125 -8.581021215641846))"
31011221112100,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,6.651454,-0.3746754475978451,E,E,"POLYGON ((126.298828125 -8.602747284770032, 126.298828125 -8.581021215641846, 126.32080078125 -8.581021215641846, 126.32080078125 -8.602747284770032, 126.298828125 -8.602747284770032))"
31011221112102,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,212.846528,-0.29671025725745187,E,E,"POLYGON ((126.298828125 -8.624472107633936, 126.298828125 -8.602747284770032, 126.32080078125 -8.602747284770032, 126.32080078125 -8.624472107633936, 126.298828125 -8.624472107633936))"
31011221112120,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,24.470516,-0.15167278511863166,D,D,"POLYGON ((126.298828125 -8.646195681181922, 126.298828125 -8.624472107633936, 126.32080078125 -8.624472107633936, 126.32080078125 -8.646195681181922, 126.298828125 -8.646195681181922))"
31011221112122,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,214.300249,-0.34611905879975824,E,E,"POLYGON ((126.298828125 -8.667918002363113, 126.298828125 -8.646195681181922, 126.32080078125 -8.646195681181922, 126.32080078125 -8.667918002363113, 126.298828125 -8.667918002363113))"
31011221112300,Venilale,None,TLS-ADM2-3_0_0-B14,TLS,ADM2,377.127344,-0.32925170266008713,E,E,"POLYGON ((126.298828125 -8.68963906812767, 126.298828125 -8.667918002363113, 126.32080078125 -8.667918002363113, 126.32080078125 -8.68963906812767, 126.298828125 -8.68963906812767))"
31011221110301,Baucau,None,TLS-ADM2-3_0_0-B9,TLS,ADM2,111.749144,-0.1126485957139151,D,C,"POLYGON ((126.32080078125 -8.515835561202209, 126.32080078125 -8.494104537551882, 126.3427734375 -8.494104537551882, 126.3427734375 -8.515835561202209, 126.32080078125 -8.515835561202209))"
31011221110303,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,547.640874,0.14023938624879922,C,C,"POLYGON ((126.32080078125 -8.537565350804025, 126.32080078125 -8.515835561202209, 126.3427734375 -8.515835561202209, 126.3427734375 -8.537565350804025, 126.32080078125 -8.537565350804025))"
31011221110321,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,775.385801,0.2028474669735484,C,C,"POLYGON ((126.32080078125 -8.559293903302038, 126.32080078125 -8.537565350804025, 126.3427734375 -8.537565350804025, 126.3427734375 -8.559293903302038, 126.32080078125 -8.559293903302038))"
31011221110323,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,988.846838,0.6896982427462156,A,A,"POLYGON ((126.32080078125 -8.581021215641846, 126.32080078125 -8.559293903302038, 126.3427734375 -8.559293903302038, 126.3427734375 -8.581021215641846, 126.32080078125 -8.581021215641846))"
31011221112101,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,303.255042,-0.18568129118445992,D,D,"POLYGON ((126.32080078125 -8.602747284770032, 126.32080078125 -8.581021215641846, 126.3427734375 -8.581021215641846, 126.3427734375 -8.602747284770032, 126.32080078125 -8.602747284770032))"
31011221112103,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,61.17629,-0.3387990642754273,E,E,"POLYGON ((126.32080078125 -8.624472107633936, 126.32080078125 -8.602747284770032, 126.3427734375 -8.602747284770032, 126.3427734375 -8.624472107633936, 126.32080078125 -8.624472107633936))"
31011221112121,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,52.975592,-0.06466115200606103,C,C,"POLYGON ((126.32080078125 -8.646195681181922, 126.32080078125 -8.624472107633936, 126.3427734375 -8.624472107633936, 126.3427734375 -8.646195681181922, 126.32080078125 -8.646195681181922))"
31011221112123,Venilale,None,TLS-ADM2-3_0_0-B14,TLS,ADM2,199.859858,-0.256720162030994,D,D,"POLYGON ((126.32080078125 -8.667918002363113, 126.32080078125 -8.646195681181922, 126.3427734375 -8.646195681181922, 126.3427734375 -8.667918002363113, 126.32080078125 -8.667918002363113))"
31011221110312,Baucau,None,TLS-ADM2-3_0_0-B9,TLS,ADM2,635.91269,0.4897763225736825,B,B,"POLYGON ((126.3427734375 -8.537565350804025, 126.3427734375 -8.515835561202209, 126.36474609375 -8.515835561202209, 126.36474609375 -8.537565350804025, 126.3427734375 -8.537565350804025))"
31011221110330,Baucau,None,TLS-ADM2-3_0_0-B9,TLS,ADM2,237.630222,0.028230906061362648,C,C,"POLYGON ((126.3427734375 -8.559293903302038, 126.3427734375 -8.537565350804025, 126.36474609375 -8.537565350804025, 126.36474609375 -8.559293903302038, 126.3427734375 -8.559293903302038))"
31011221110332,Baucau,None,TLS-ADM2-3_0_0-B9,TLS,ADM2,492.039294,0.003249452787688219,C,C,"POLYGON ((126.3427734375 -8.581021215641846, 126.3427734375 -8.559293903302038, 126.36474609375 -8.559293903302038, 126.36474609375 -8.581021215641846, 126.3427734375 -8.581021215641846))"
31011221112110,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,406.962431,-0.021469868372988064,C,C,"POLYGON ((126.3427734375 -8.602747284770032, 126.3427734375 -8.581021215641846, 126.36474609375 -8.581021215641846, 126.36474609375 -8.602747284770032, 126.3427734375 -8.602747284770032))"
31011221112112,Vemasse,None,TLS-ADM2-3_0_0-B13,TLS,ADM2,73.411548,-0.2624251072691195,D,D,"POLYGON ((126.3427734375 -8.624472107633936, 126.3427734375 -8.602747284770032, 126.36474609375 -8.602747284770032, 126.36474609375 -8.624472107633936, 126.3427734375 -8.624472107633936))"
31011221112130,Venilale,None,TLS-ADM2-3_0_0-B14,TLS,ADM2,54.507234,-0.31133875737706806,E,E,"POLYGON ((126.3427734375 -8.646195681181922, 126.3427734375 -8.624472107633936, 126.36474609375 -8.624472107633936, 126.36474609375 -8.646195681181922, 126.3427734375 -8.646195681181922))"
31011221112111,Venilale,None,TLS-ADM2-3_0_0-B14,TLS,ADM2,1625.571489,0.4859484604859887,B,B,"POLYGON ((126.36474609375 -8.602747284770032, 126.36474609375 -8.581021215641846, 126.38671875 -8.581021215641846, 126.38671875 -8.602747284770032, 126.36474609375 -8.602747284770032))"
31011221112113,Venilale,None,TLS-ADM2-3_0_0-B14,TLS,ADM2,1283.689345,-0.1525570843019889,D,D,"POLYGON ((126.36474609375 -8.624472107633936, 126.36474609375 -8.602747284770032, 126.38671875 -8.602747284770032, 126.38671875 -8.624472107633936, 126.36474609375 -8.624472107633936))"
31011221112231,Ossu,None,TLS-ADM2-3_0_0-B62,TLS,ADM2,45.81928,-0.3198431048607599,E,E,"POLYGON ((126.27685546875 -8.733077421211577, 126.27685546875 -8.711358875426505, 126.298828125 -8.711358875426505, 126.298828125 -8.733077421211577, 126.27685546875 -8.733077421211577))"
31011221112233,Ossu,None,TLS-ADM2-3_0_0-B62,TLS,ADM2,380.300024,-0.24321486518642033,D,D,"POLYGON ((126.27685546875 -8.754794702435605, 126.27685546875 -8.733077421211577, 126.298828125 -8.733077421211577, 126.298828125 -8.754794702435605, 126.27685546875 -8.754794702435605))"
31011221130011,Ossu,None,TLS-ADM2-3_0_0-B62,TLS,ADM2,32.073496,-0.272692859835248,D,D,"POLYGON ((126.27685546875 -8.776510716052352, 126.27685546875 -8.754794702435605, 126.298828125 -8.754794702435605, 126.298828125 -8.776510716052352, 126.27685546875 -8.776510716052352))"
31011221112302,Ossu,None,TLS-ADM2-3_0_0-B62,TLS,ADM2,104.167316,-0.2783842738011655,D,D,"POLYGON ((126.298828125 -8.711358875426505, 126.298828125 -8.68963906812767, 126.32080078125 -8.68963906812767, 126.32080078125 -8.711358875426505, 126.298828125 -8.711358875426505))"
31011221130100,Ossu,None,TLS-ADM2-3_0_0-B62,TLS,ADM2,142.039768,-0.1987307669910957,D,D,"POLYGON ((126.298828125 -8.776510716052352, 126.298828125 -8.754794702435605, 126.32080078125 -8.754794702435605, 126.32080078125 -8.776510716052352, 126.298828125 -8.776510716052352))"
31011221112301,Ossu,None,TLS-ADM2-3_0_0-B62,TLS,ADM2,300.236656,-0.3257435244484727,E,E,"POLYGON ((126.32080078125 -8.68963906812767, 126.32080078125 -8.667918002363113, 126.3427734375 -8.667918002363113, 126.3427734375 -8.68963906812767, 126.32080078125 -8.68963906812767))"
31011221112303,Ossu,None,TLS-ADM2-3_0_0-B62,TLS,ADM2,279.73241,-0.36488620170175357,E,E,"POLYGON ((126.32080078125 -8.711358875426505, 126.32080078125 -8.68963906812767, 126.3427734375 -8.68963906812767, 126.3427734375 -8.711358875426505, 126.32080078125 -8.711358875426505))"
31011221112323,Ossu,None,TLS-ADM2-3_0_0-B62,TLS,ADM2,18.94662,-0.25978504875333747,D,D,"POLYGON ((126.32080078125 -8.754794702435605, 126.32080078125 -8.733077421211577, 126.3427734375 -8.733077421211577, 126.3427734375 -8.754794702435605, 126.32080078125 -8.754794702435605))"
31011221130101,Ossu,None,TLS-ADM2-3_0_0-B62,TLS,ADM2,12.63108,-0.4277832384719953,E,E,"POLYGON ((126.32080078125 -8.776510716052352, 126.32080078125 -8.754794702435605, 126.3427734375 -8.754794702435605, 126.3427734375 -8.776510716052352, 126.32080078125 -8.776510716052352))"
31011221112310,Ossu,None,TLS-ADM2-3_0_0-B62,TLS,ADM2,252.031924,-0.07760569991109566,C,C,"POLYGON ((126.3427734375 -8.68963906812767, 126.3427734375 -8.667918002363113, 126.36474609375 -8.667918002363113, 126.36474609375 -8.68963906812767, 126.3427734375 -8.68963906812767))"
31011221112312,Ossu,None,TLS-ADM2-3_0_0-B62,TLS,ADM2,502.08424,-0.015691133733805842,C,C,"POLYGON ((126.3427734375 -8.711358875426505, 126.3427734375 -8.68963906812767, 126.36474609375 -8.68963906812767, 126.36474609375 -8.711358875426505, 126.3427734375 -8.711358875426505))"
